query,positive,negative,positive_source,negative_source
What kind of organization typically oversees the distribution of resources during a disaster?,"collection center 
in Maadi, 
Chitwan estd 
and linked to 
market 
Collection 
Center 
established in 
Maadi, Chitwan 
100% 
MOFATK
OREA 750       
MOFATK
OREA 3,500       
MOFATK
OREA 5,262   
    
1.3 Distribute climate 
resilient seed varieties to 
selected farmers & support 
/ practice for crop 
insurance  
1000 Farmers 
50 Quintal 
Climate reslient 
seeds 
distributed to 
farmers","Climate reslient 
seeds 
distributed to 
farmers 
100% MOFATK
OREA 4,220   
    
1.4 Establish community 
climate resilient seed banks 
1 community 
seed banks 
construction  
Seed bank 
established in 
Maadi 
100% 
MOFATK
OREA 4,556       
MOFATK
OREA 5,197       
MOFATK
OREA 5,000       
1.5 Promotion of home 
gardens 
at least 100 HHs 
have home 
gardens (50% of 
them are women",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do people in rural areas often have their own stores of seeds to help them recover from bad harvests?,"Climate reslient 
seeds 
distributed to 
farmers 
100% MOFATK
OREA 4,220   
    
1.4 Establish community 
climate resilient seed banks 
1 community 
seed banks 
construction  
Seed bank 
established in 
Maadi 
100% 
MOFATK
OREA 4,556       
MOFATK
OREA 5,197       
MOFATK
OREA 5,000       
1.5 Promotion of home 
gardens 
at least 100 HHs 
have home 
gardens (50% of 
them are women","collection center 
in Maadi, 
Chitwan estd 
and linked to 
market 
Collection 
Center 
established in 
Maadi, Chitwan 
100% 
MOFATK
OREA 750       
MOFATK
OREA 3,500       
MOFATK
OREA 5,262   
    
1.3 Distribute climate 
resilient seed varieties to 
selected farmers & support 
/ practice for crop 
insurance  
1000 Farmers 
50 Quintal 
Climate reslient 
seeds 
distributed to 
farmers",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Are these types of community gardens typically supported by government programs?,"have home 
gardens (50% of 
them are women 
beneficiaries) 
Home gardens 
supported  1% 
MOFATK
OREA 921   
    
Material and 
goods 
MOFATK
OREA 14,925","Climate reslient 
seeds 
distributed to 
farmers 
100% MOFATK
OREA 4,220   
    
1.4 Establish community 
climate resilient seed banks 
1 community 
seed banks 
construction  
Seed bank 
established in 
Maadi 
100% 
MOFATK
OREA 4,556       
MOFATK
OREA 5,197       
MOFATK
OREA 5,000       
1.5 Promotion of home 
gardens 
at least 100 HHs 
have home 
gardens (50% of 
them are women",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What kind of measures are being put in place to help communities prepare for and deal with things like floods and landslides?,"Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
1.6 Support the 
communities to construct 
small structural mitigation 
measures for hydro-met-
hazards such as landslides, 
floods, etc. in Chitwan and 
Sindhupalchowk (Bio-
engineering, River training,","Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
 Output ID,     :  Disaster reduction and relief capacity building at community levels 
enhanced through research, collaboration and exchange of knowledge and experiences 
across Nepal, China and Bangladesh",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What's a typical first step in preparing for a disaster like a landslide or flood in an area like the mountains?,"engineering, River training, 
Landslide protection 
measures, community 
infrastructures) 
mitigation 
measures at six 
places including 
structures and 
bio-engineering 
works 
Bio-engineering 
activities carried 
out in Chitwan 
and 
Sindhupalchowk 
100% MOFATK
OREA 21,818   
    
1.7 Installation of 
Community Based EWS in 
Riu Khola subwatershed, 
Maadi (Chitwan) and 
Hydro-met Stations in","promoting activities, restoration of community small infrastructures and bio-engineering structures 
in these four districts. Last mile connectivity to safeguard lives from sudden hydro-meteorological 
disasters has been strengthened by linking DEOCs of Sindhupalchowk, Dolakha, Surkhet and 
Chitwan with six  Early Warning System ( EWS) stations established in Maadi , Chitwan,",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do they usually set up shelters in areas prone to disasters before the actual disaster hits?,"Maadi (Chitwan) and 
Hydro-met Stations in 
Sindhupalchowk, including 
evacuation routes and 
shelters) and relevant 
agencies for last mile 
connectivity -  linking this 
initiative with DHM 
(telemetric) and MoHA 
(EOCS)  
CB-EWS (Riu 
Khola sub-
watershed, 
Maadi) 
establishment 
initiated   
5 stations 
established in 
Maadi, Chitwan 
100% 
MOFATK
OREA 19,580       
MOFATK
OREA 1,502","promoting activities, restoration of community small infrastructures and bio-engineering structures 
in these four districts. Last mile connectivity to safeguard lives from sudden hydro-meteorological 
disasters has been strengthened by linking DEOCs of Sindhupalchowk, Dolakha, Surkhet and 
Chitwan with six  Early Warning System ( EWS) stations established in Maadi , Chitwan,",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do they have a system in place to help them prepare for and respond to different types of disasters?,"OREA 19,580       
MOFATK
OREA 1,502       
MOFATK
OREA 30,000   
    
MOFATK
OREA 13,011   
    
1.8 CRM tools development 
and sharing workshop with 
Department of Soil 
Conservation and 
Watershed Management ( 
DSCWM) 
1.8 Climate Risk 
Management 
tool (software) 
for data 
assessment and 
analysis of 
multi-hazards 
risk analysis. 
This tool will be 
handed over to 
Workshop","OREA 6,000   
    
3.6 Support NPC to 
sensitize sub-national and 
national stakeholders in 
mainstreaming 
disaster/climate risks in 
local level 
planning/implementation 
1 Regional 
(Eastern) and 1 
national 
workshop 
organized to 
sensitive GoN 
Officials 
2 workshops 
organized 100% MOFATK
OREA 10,000   
    
3.7 Support government 
institutions, communities, 
(i) Agri Apps",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
"Does this tool have to do with disaster relief efforts in some way, maybe?","This tool will be 
handed over to 
Workshop 
organized under 
leadership of 
DoSCWM 
100% 
MOFATK
OREA 5,000       
MOFATK
OREA 2,500","Apps,tools and equipment) 
DSCO/DDC of 
Sinhupachowk/
Chitwan 
supported for 
plan preparation 
MOFATK
OREA 2,890   
    
3.8 Revisit and compile 
best practices, lessons 
learned and existing tools 
and implementations plans 
on environmental 
sustainability, poverty and 
hunger reduction and 
D/CRM to develop an 
integrated plan 
Good practices 
and lessons 
learnt compiled 
from 2 dist 
Video",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How does the funding for a certain activity get allocated if the targets for spending it aren't fully met?,"Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
the DSCO & DDC 
to use for ICRM 
activties based 
on 
vulnerability/ 
priority of su-
watershed. A 
sharing 
workshop will 
be organized to 
orient the 
concerend 
stakeholders on 
its application 
and use.","Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
National 
Consultative 
Workshop on 
EOC Network 
Strengthening 
    
DFID 1,623       
DFID 3,352       
Baidu 
Foundati
on 
2,500   
    
ACDO Workshop 
on disaster 
Preparedness 
and EOC 
Management 
2 events of",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do we have any specific protocols in place for tracking and maintaining natural resources in disaster-prone regions?,"stakeholders on 
its application 
and use.  
1.9 Travel, field 
observation    Regular 100% MOFATK
OREA 124       
CO overhead        MOFATK
OREA 10,000       
Sub Total Activity Result 1         155,306 0     
ATLAS ACTIVITY 2: The percentage of land covered by forests and wetlands in target areas sustained and increased through the use of proven","30 hectares of 
lands) 
Plantation and 
wetland 
restoration 
activities carried 
out 
100% 
MOFATK
OREA 1,807   
    
2.2 To increase forest areas 
with forest trees species 
plantation 
  MOFATK
OREA 4,500   
    
2.3 Restore wetlands for 
enhancement of services 
At least 3 
wetlands 
MOFATK
OREA 129",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How does restoring forest areas actually help people living in poor communities?,"environmentally sustainable practices to contribute to livelihood improvement of poor and vulnerable communities.  
 
Expected 
Result 2.1: 
Maintenanc
e and or 
increase in 
the 
percentage 
of land 
covered by 
forests 
2.1 Support stakeholders 
and local communities to 
improve/ restore forest 
cover 
forest cover 
improved in 2 
districts (at least 
30 hectares of 
lands) 
Plantation and","Agriculture and 
Cooperatives, Minist ry of 
Health and Population, 
Ministry of Forests and 
Soil Conservation and 
Ministry of Environment 
no 
allocation 
5% 4.85% Continues 
support to NPC 
for D/CRM 
mainstreaming 
in Development 
planning 
A regional 
workshop held 
in Biratnagar, 
National 
workshop hel d 
in Kathmandu. 
14th 3-year plan 
contributed 
through “Risk 
Informed",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What happens when they restore those wetlands?,"30 hectares of 
lands) 
Plantation and 
wetland 
restoration 
activities carried 
out 
100% 
MOFATK
OREA 1,807   
    
2.2 To increase forest areas 
with forest trees species 
plantation 
  MOFATK
OREA 4,500   
    
2.3 Restore wetlands for 
enhancement of services 
At least 3 
wetlands 
MOFATK
OREA 129","stakeholders on 
its application 
and use.  
1.9 Travel, field 
observation    Regular 100% MOFATK
OREA 124       
CO overhead        MOFATK
OREA 10,000       
Sub Total Activity Result 1         155,306 0     
ATLAS ACTIVITY 2: The percentage of land covered by forests and wetlands in target areas sustained and increased through the use of proven",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What happens if households aren't able to use alternative energy sources like biogas and bio-briquettes?,"Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
through 
conservatio
n and 
plantation 
efforts 
 
Expected 
Result 2.2: 
Increase in 
the number 
of 
households 
using 
biogas, 
improved 
cooking 
stoves and 
bio-
briquettes 
to decrease 
their 
dependence","Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
2.7 Promote and support 
improved sanitation and 
alternative sources of 
energy (such as biogas 
attached toilet, 
biobriquettes, solar etc) jn 
collaboration with 
MoSTE/AEPC 
At least 20 
household 
supported for",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
"Do they also provide any help with replanting trees after, you know, disasters or something like that?","bio-
briquettes 
to decrease 
their 
dependence 
of forests 
protected in 2 
districts 
2.4 Distribute agro-forestry 
saplings (fruits) including 
5% overhead to the CBO 
grantees 
at least 2000 
saplings/seedlin
gs distributed to 
(at least 450 
HHs [30% are 
women headed 
HHs]) 
communities - in 
2 districts 
Fruit saplings 
and other 
seedlings 
supported 
100% 
MOFATK
OREA 4,865","environmentally sustainable practices to contribute to livelihood improvement of poor and vulnerable communities.  
 
Expected 
Result 2.1: 
Maintenanc
e and or 
increase in 
the 
percentage 
of land 
covered by 
forests 
2.1 Support stakeholders 
and local communities to 
improve/ restore forest 
cover 
forest cover 
improved in 2 
districts (at least 
30 hectares of 
lands) 
Plantation and",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What role does establishing community nurseries play in a recovery or disaster relief effort?,"supported 
100% 
MOFATK
OREA 4,865   
    
4 Groups trained 
on fruit 
cultivation (50% 
of them are 
women) 
MOFATK
OREA 4,360   
    
2.5 Support/ Establish 
community nurseries in 
collaboration with DFO in 
Sindhupalchowk  
at least 25,000 
plants produced 
through 
community 
nursery - in 
districts 
Community 
nursery 
supported 
100% MOFATK
OREA 1,911   
    
2.6 Promote 
environmentally","6.3 Supprt to strengthen 
community/ DFO/ DSCO 
nursery to avail the plants 
for greenary. 
  2 Nurseries 
supported 100% MOFATK
OREA 5,000   
    
CO overhead       MOFATK
OREA 9,200       
Sub Total Activity Result 6         138,090 0     
Programme Support (ATLAS Activity 3)                 
Central 
based staffs 
Sr. Project Officer  Regular     MOFATK
OREA 16,250",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Does it have something to do with managing resources or animals in a way that helps the environment?,"OREA 1,911   
    
2.6 Promote 
environmentally 
sustainable livestock 
management (forage seeds, 
feeding trough, shed 
improvement and grass 
cutter) including goat 
keeping, swine raising and 
laying birds raising in 
Chitwan 
at least 90 
households 
(30% are 
women headed 
hhs) initiated 
environmentally 
sustainable 
livestock 
management  
IGAs: goat 
raising, bee-
keeping, etc.","IGAs: goat 
raising, bee-
keeping, etc. 
supported 
100% MOFATK
OREA 4,316",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What's the deal with the MOFATK and OREA numbers on this list?,"IGAs: goat 
raising, bee-
keeping, etc. 
supported 
100% MOFATK
OREA 4,316","OREA 3,720       
  
Operation and 
maintenance of vehicles 
and other equipment 
      MOFATK
OREA 7,000",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do you know what kind of projects or initiatives would fall under this kind of funding and goal achievement?,"Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
2.7 Promote and support 
improved sanitation and 
alternative sources of 
energy (such as biogas 
attached toilet, 
biobriquettes, solar etc) jn 
collaboration with 
MoSTE/AEPC 
At least 20 
household 
supported for","Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
through 
conservatio
n and 
plantation 
efforts 
 
Expected 
Result 2.2: 
Increase in 
the number 
of 
households 
using 
biogas, 
improved 
cooking 
stoves and 
bio-
briquettes 
to decrease 
their 
dependence",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do people in disaster areas ever get help with more efficient ways to cook their food?,"At least 20 
household 
supported for 
improved 
sanitation/alter
native energy 
Alternative 
energy 
promoting 
activities 
supported 
100% MOFATK
OREA 905   
    
2.8 Promote and support 
the use of energy saving 
devices (improved cooking 
stoves, back boiler, filter 
etc) 
At least 50 
additional 
household use 
energy saving 
devices 
65 HHs of 
Giranchaur 
supported with","devices 
65 HHs of 
Giranchaur 
supported with 
ICS, filter, solar 
100% MOFATK
OREA 8,000   
    
2.9 Support to revise and 
prepare community forest 
operation plan 
at least 10 
community 
forest operation 
plan revised/ 
prepared in 
Sindhupalchowk 
17 CFUG 
OPs/constitutio
ns revised 
100% MOFATK
OREA 6,600   
    
2.10 Training workshop for 
the MCG grantees       MOFATK
OREA 2,640",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
