query,positive,negative,positive_source,negative_source
What's the relationship between those radio base stations and the performance of emergency teams?,"Evaluation, has also been provided to EOCs from across the 
country. The strengthening support, installation of VHF Radio 
Base Stations and conduction of the workshop of DM focal persons from each district having EOCs comprised 
efforts in further institutionalizing the operational performance of EOCs in meeting its functional benchmark.  
Four events of DIMS training were organized for far -","Municipal Emergency Operation Centres (MEOCs) were 
converted into DEOCs, thus DEOC was established in four new 
districts: Gorkha, Rasuwa, Nuwakot and Solukhumbu. 
Installation of VHF Radio Base Stations in a total of 3 4 EOCs 
including all five REOCs and 2 9 DEOCs covering all five 
development regions. Likewise, the long pending Workshop on",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Is there some kind of central hub where people go to coordinate relief efforts during a disaster?,"western, mid -western, western, central and eastern 
development regions' EOCs. 113 persons including 5 women 
from DEOCs, REOC, NEOC and five NRCS were oriented on 
DIMS including integration of SAHANA into the DRR portal.   
The Early Recovery framework was reviewed by MOFAL D 
and their concurrence obtained for finalization and printing. 
It is also expected to be translated into Nepali.","Emergency Operation Centers (DEOCs) established, Gorkha, Rasuwa, Nuwakot and Solukhumbu 
districts, resulting in augmentation of national network of 56 EOCs (1 NEOC, 49 DEOCs, 5 REOCs, 
and 1 MEOC). Capacities of DEOCs, REOC, NEOC  have been enhanced through training on  DIMS 
including integration of SAHANA Disaster Information Management System into the DRR portal for",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How do emergency operations centers coordinate with local groups in times of disaster?,"As part of strengthening the EOCs, three staff, one each at 
NEOC, DEOC Sindhupalchowk and Surkhet have been 
deployed to provide technical supp ort to the EOCs for 
improved disaster information management, coordination 
with local stakeholders.  
  
 
6. BUDGET AND EXPENDITURE 
The approved annual budget for 201 6 was US$ 2,856,904.00. The total expenditure of 201 6 is US$ US$","Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
National 
Consultative 
Workshop on 
EOC Network 
Strengthening 
    
DFID 1,623       
DFID 3,352       
Baidu 
Foundati
on 
2,500   
    
ACDO Workshop 
on disaster 
Preparedness 
and EOC 
Management 
2 events of",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What's the typical goal of a project like CBDMA-II or ECHO when it comes to spending its budget?,"2,726,277.00 i.e. 95.42% of annual budget. As shown in the table below expenditures for most of the outputs, except 
output 6, CBDMA-II and ECHO are above 90%.  Project activities for both CBDMA II and ECHO project started 
lately then expected which resulted in comparatively lesser expenditures than planned. 
 
 
Participants and MoHA-UNDP team in EOC Focal Persons 
Orientation, Nepalganj","Orientation, Nepalganj 
CDO of Rasuwa Mr. Krishna Prasad Adhikari activating 
DEOC, April 2016, Rasuwa 
December, 2016 ANNUAL PROGRESS REPORT 
 
32 | P a g e  
 
  
Table 4: Output wise annual budget and corresponding expenditures 
     Amount in US$ 
Output  Annual 
Budget  
Annual Expenditure 
through project 
Annual 
Expenditure 
through UNDP 
Total Expenditure Budget 
Utilization%",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
What's the situation with the money allocated for disaster response in that area?,"Orientation, Nepalganj 
CDO of Rasuwa Mr. Krishna Prasad Adhikari activating 
DEOC, April 2016, Rasuwa 
December, 2016 ANNUAL PROGRESS REPORT 
 
32 | P a g e  
 
  
Table 4: Output wise annual budget and corresponding expenditures 
     Amount in US$ 
Output  Annual 
Budget  
Annual Expenditure 
through project 
Annual 
Expenditure 
through UNDP 
Total Expenditure Budget 
Utilization%","2,726,277.00 i.e. 95.42% of annual budget. As shown in the table below expenditures for most of the outputs, except 
output 6, CBDMA-II and ECHO are above 90%.  Project activities for both CBDMA II and ECHO project started 
lately then expected which resulted in comparatively lesser expenditures than planned. 
 
 
Participants and MoHA-UNDP team in EOC Focal Persons 
Orientation, Nepalganj",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do you remember how long some of those projects lasted and when they actually ended?,"It also shows the funds received from different donors for the different durations. The activities under ECHO 
funding and UNISDR funding were completed in 2013 and that under World Bank were completed in 2015. 
The project on seismic resilience under DFID funding also ended in the first quarter of 2016. However, two","projects i.e. CBDMA II with DFID funding through UNDP China and Resilient communities through Building 
Back Better funded by ECHO started in  2016. Similarly, Government of Japan funded  ""Support to three 
municipalities for National Building Codes Implementation"" also started in January 2016. 
Table 5: Sources of funds Budget and Utilization of the project period 
Amount in US$ 
Source of",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do those government-funded projects have something to do with helping communities rebuild after big disasters?,"projects i.e. CBDMA II with DFID funding through UNDP China and Resilient communities through Building 
Back Better funded by ECHO started in  2016. Similarly, Government of Japan funded  ""Support to three 
municipalities for National Building Codes Implementation"" also started in January 2016. 
Table 5: Sources of funds Budget and Utilization of the project period 
Amount in US$ 
Source of","It also shows the funds received from different donors for the different durations. The activities under ECHO 
funding and UNISDR funding were completed in 2013 and that under World Bank were completed in 2015. 
The project on seismic resilience under DFID funding also ended in the first quarter of 2016. However, two",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How are the grants or funds being used on the ground?,"efficient utilization of the project funds. In addition, CDRMP received guidance and supervision from UNDP 
country office for preparation of annual work  plan and budget, tracking expenditures and procurement 
process. The project admin and finance staff visited some of the MCG grantees as well as service providers","staff and staff from UNDP Country Office. During the monitoring visit, government staff and representatives 
December, 2016 ANNUAL PROGRESS REPORT 
 
39 | P a g e  
 
  
from DDC, VDC and CBOs had participated and feedback from the monitoring were utilized in the project 
implementation.  
In 201 6, CDRMP carried out review of results of the MDGTFI project implemen ted in Chitwan and",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Did they check how the money for the project was being spent before they actually spent it?,"on sample basis to ensure procurement and expenditures are done  as per the rules and regulati ons. In 
addition, financial review of the project for 2015 was also done in 2016 and the recommendations of the 
review have been implemented in the implementation. 
Project expenditures on Monitoring and Evaluation (M&E) in 2016: As elaborated in table 6, around","office and field level offices have visited regularly for effective implementation of the project activities. A 
review was also carried out by outsourcing national independent consulting firm  to assess the results of 
MDGTFI/UNDP-RoK funded project implemented in Sindhupalchowk and Chitwan districts.  
Table 6: M&E Expenditure in 2016 
S. N. M & E Items Expenditures 
2016 (US$)",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
"Do we have to follow some sort of standard process when managing these types of projects, to make sure everything is done correctly?","4.38% of the total expenditures of the project in 2016 has been spent on quality assurance of the project 
activities.  Two events of orientation to MCG grantees were organized to ensure that the grantees follow 
administrative and financial procedure s in a transparent way. Staff from center including UNDP country","efficient utilization of the project funds. In addition, CDRMP received guidance and supervision from UNDP 
country office for preparation of annual work  plan and budget, tracking expenditures and procurement 
process. The project admin and finance staff visited some of the MCG grantees as well as service providers",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do people who review something like this get to see how effective the project actually was?,"office and field level offices have visited regularly for effective implementation of the project activities. A 
review was also carried out by outsourcing national independent consulting firm  to assess the results of 
MDGTFI/UNDP-RoK funded project implemented in Sindhupalchowk and Chitwan districts.  
Table 6: M&E Expenditure in 2016 
S. N. M & E Items Expenditures 
2016 (US$)","on sample basis to ensure procurement and expenditures are done  as per the rules and regulati ons. In 
addition, financial review of the project for 2015 was also done in 2016 and the recommendations of the 
review have been implemented in the implementation. 
Project expenditures on Monitoring and Evaluation (M&E) in 2016: As elaborated in table 6, around",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Doesn't the management of this project have some kind of budget for monitoring and evaluating its progress?,"S. N. M & E Items Expenditures 
2016 (US$) 
1. Monitoring related activities/events 
(workshops, trainings etc.) 
30,000.00 
2. Project Reviews/Evaluations 9,500.00 
3. Travel (National) 45,000.00 
4. Staff salaries 35000.00 
 Total M&E Expenditures in 2016 119,500.00 
 Total expenditures of CDRMP in 2016 2,726,277.00 
 M&E expenditures in % of total  4.38 
 
 
7. CROSS CUTTING ISSUES","office and field level offices have visited regularly for effective implementation of the project activities. A 
review was also carried out by outsourcing national independent consulting firm  to assess the results of 
MDGTFI/UNDP-RoK funded project implemented in Sindhupalchowk and Chitwan districts.  
Table 6: M&E Expenditure in 2016 
S. N. M & E Items Expenditures 
2016 (US$)",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How does this project interact with people at the local community level?,"7. CROSS CUTTING ISSUES 
 
7.1 Targeting and voice/Participation of Target groups 
 
CDRMP supports the Government of Nepal for overall improvement in disaster risk management system in 
the country. It works from community level to policy/strategy level. Thus, it has two categories of","The Ministry of Home Affairs and other ministries and departments have been the main agencies of 
the Government of Nepal to reduce the disaster risks in Nepal in collaboration with development 
partners. In this context, CDRMP was launched in 2011 with an aim to support th e Government of 
Nepal to strengthen the institutional and legislative aspects of Disaster Risk Management (DRM) by",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
